TQN11QD,EXPERIMENTAL ENGINEERING,"A research project-based course on applications of engineering design within the traditional fields of engineering: mechanical, civil, industrial/manufacturing, materials, automotive, aeronautical and electrical. Students will engage in the Engineering Design Process while applying theoretical knowledge established in physics to explore the following topics: simple/complex machines, statics, dynamics; civil infrastructure construction and repair; fabrication, modern materials, process optimization, and assembly; electrical fundamentals, advanced electronics, instrumentation, and software programming. Modern software drafting and modeling and physical fabrication techniques will be used to realize and build design prototypes, including the use of laser cutters and 3D printers. Students will have the opportunity to design and build out real solutions in hardware, using microplatforms and embedded control systems such as the Arduino.",PHYSICAL SCIENCE AND ENGINEERING,(5 periods per week - Qualified Entry required – May be taken as a lab science or additional class. Seniors only.),,Prerequisite: SPN11 OR SPN11X1,
FMN31,FIRST YEAR CHINESE,Students who have native/heritage background may NOT enroll in these courses. Level one courses are designed for students with no prior background in the language. Students with native background must declare this fact during the elective period.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,,
FFN31,FIRST YEAR FRENCH,Students who have native/heritage background may NOT enroll in these courses. Level one courses are designed for students with no prior background in the language. Students with native background must declare this fact during the elective period.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,,
FJN31,FIRST YEAR JAPANESE,Students who have native/heritage background may NOT enroll in these courses. Level one courses are designed for students with no prior background in the language. Students with native background must declare this fact during the elective period.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,,
FLN31,FIRST YEAR LATIN,Students who have native/heritage background may NOT enroll in these courses. Level one courses are designed for students with no prior background in the language. Students with native background must declare this fact during the elective period.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,,
FSN31,FIRST YEAR SPANISH,Students who have native/heritage background may NOT enroll in these courses. Level one courses are designed for students with no prior background in the language. Students with native background must declare this fact during the elective period.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,,
FTN31,FIRST YEAR ITALIAN,Students who have native/heritage background may NOT enroll in these courses. Level one courses are designed for students with no prior background in the language. Students with native background must declare this fact during the elective period.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,,
FMN32,SECOND YEAR CHINESE,Students who have taken a minimum of two years of the language in middle school and who have received an average grade of 85 qualify. A Proficiency examination is preferable when available but it is not mandatory. Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First Year of the language at Bronx Science or the equivalent from middle school.,
FFN32,SECOND YEAR FRENCH,Students who have taken a minimum of two years of the language in middle school and who have received an average grade of 85 qualify. A Proficiency examination is preferable when available but it is not mandatory. Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First Year of the language at Bronx Science or the equivalent from middle school.,
FJN32,SECOND YEAR JAPANESE,Students who have taken a minimum of two years of the language in middle school and who have received an average grade of 85 qualify. A Proficiency examination is preferable when available but it is not mandatory. Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First Year of the language at Bronx Science or the equivalent from middle school.,
FLN32,SECOND YEAR LATIN,Students who have taken a minimum of two years of the language in middle school and who have received an average grade of 85 qualify. A Proficiency examination is preferable when available but it is not mandatory. Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First Year of the language at Bronx Science or the equivalent from middle school.,
FSN32,SECOND YEAR SPANISH,Students who have taken a minimum of two years of the language in middle school and who have received an average grade of 85 qualify. A Proficiency examination is preferable when available but it is not mandatory. Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First Year of the language at Bronx Science or the equivalent from middle school.,
FTN32,SECOND YEAR ITALIAN,Students who have taken a minimum of two years of the language in middle school and who have received an average grade of 85 qualify. A Proficiency examination is preferable when available but it is not mandatory. Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First Year of the language at Bronx Science or the equivalent from middle school.,
FMN33,REGENTS LEVEL CHINESE,Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First and Second Year of the language at Bronx Science or the equivalent from another school.,
FFN33,REGENTS LEVEL FRENCH,Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First and Second Year of the language at Bronx Science or the equivalent from another school.,
FJN33,REGENTS LEVEL JAPANESE,Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First and Second Year of the language at Bronx Science or the equivalent from another school.,
FLN33,REGENTS LEVEL LATIN,Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First and Second Year of the language at Bronx Science or the equivalent from another school.,
FSN33,REGENTS LEVEL SPANISH,Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First and Second Year of the language at Bronx Science or the equivalent from another school.,
FTN33,REGENTS LEVEL ITALIAN,Native/heritage speakers can be placed in this level after taking a departmental examination.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language—open enrollment class),,Prerequisite: First and Second Year of the language at Bronx Science or the equivalent from another school.,
FSN33H,HONORS REGENTS SPANISH,This course is taught as an Advanced Placement preparatory course and is conducted completely in Spanish.,World Languages,(5 single periods per week for one year – May be taken as a May be taken as a 5th major or additional class in addition to the required language--Qualified Entry required),,,
FMN11X,ADVANCED PLACEMENT CHINESE,"The Advanced Placement Chinese, Spanish, French, Italian and Japanese Language courses are open to juniors and seniors and some qualified sophomores. They are intended for responsible, highly motivated students who wish to complete studies in secondary school comparable in difficulty to advanced-level college courses in Composition and Conversation. Students who enroll should already have a basic knowledge of the language and culture and should have attained a reasonable proficiency in listening comprehension, speaking, reading and writing. Extensive training in aural/oral skill, reading comprehension, grammar, organization, and writing of compositions, and essays are an integral part of these courses. Students should expect projects and are expected to work independently to improve their vocabulary.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FJN11X,ADVANCED PLACEMENT JAPANESE,"The Advanced Placement Chinese, Spanish, French, Italian and Japanese Language courses are open to juniors and seniors and some qualified sophomores. They are intended for responsible, highly motivated students who wish to complete studies in secondary school comparable in difficulty to advanced-level college courses in Composition and Conversation. Students who enroll should already have a basic knowledge of the language and culture and should have attained a reasonable proficiency in listening comprehension, speaking, reading and writing. Extensive training in aural/oral skill, reading comprehension, grammar, organization, and writing of compositions, and essays are an integral part of these courses. Students should expect projects and are expected to work independently to improve their vocabulary.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FFN11X,ADVANCED PLACEMENT FRENCH LANGUAGE,"The Advanced Placement Chinese, Spanish, French, Italian and Japanese Language courses are open to juniors and seniors and some qualified sophomores. They are intended for responsible, highly motivated students who wish to complete studies in secondary school comparable in difficulty to advanced-level college courses in Composition and Conversation. Students who enroll should already have a basic knowledge of the language and culture and should have attained a reasonable proficiency in listening comprehension, speaking, reading and writing. Extensive training in aural/oral skill, reading comprehension, grammar, organization, and writing of compositions, and essays are an integral part of these courses. Students should expect projects and are expected to work independently to improve their vocabulary.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FSN11XA,ADVANCED PLACEMENT SPANISH LANGUAGE,"The Advanced Placement Chinese, Spanish, French, Italian and Japanese Language courses are open to juniors and seniors and some qualified sophomores. They are intended for responsible, highly motivated students who wish to complete studies in secondary school comparable in difficulty to advanced-level college courses in Composition and Conversation. Students who enroll should already have a basic knowledge of the language and culture and should have attained a reasonable proficiency in listening comprehension, speaking, reading and writing. Extensive training in aural/oral skill, reading comprehension, grammar, organization, and writing of compositions, and essays are an integral part of these courses. Students should expect projects and are expected to work independently to improve their vocabulary.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FTN11X,ADVANCED PLACEMENT ITALIAN LANGUAGE AND CULTURE,"The Advanced Placement Chinese, Spanish, French, Italian and Japanese Language courses are open to juniors and seniors and some qualified sophomores. They are intended for responsible, highly motivated students who wish to complete studies in secondary school comparable in difficulty to advanced-level college courses in Composition and Conversation. Students who enroll should already have a basic knowledge of the language and culture and should have attained a reasonable proficiency in listening comprehension, speaking, reading and writing. Extensive training in aural/oral skill, reading comprehension, grammar, organization, and writing of compositions, and essays are an integral part of these courses. Students should expect projects and are expected to work independently to improve their vocabulary.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FLN11X,ADVANCED PLACEMENT LATIN: VERGIL/CAESAR,"The Advanced Placement Chinese, Spanish, French, Italian and Japanese Language courses are open to juniors and seniors and some qualified sophomores. They are intended for responsible, highly motivated students who wish to complete studies in secondary school comparable in difficulty to advanced-level college courses in Composition and Conversation. Students who enroll should already have a basic knowledge of the language and culture and should have attained a reasonable proficiency in listening comprehension, speaking, reading and writing. Extensive training in aural/oral skill, reading comprehension, grammar, organization, and writing of compositions, and essays are an integral part of these courses. Students should expect projects and are expected to work independently to improve their vocabulary.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FSN11XT,ADVANCED PLACEMENT SPANISH LITERATURE,Recommended prerequisite is the are Advanced Placement Spanish Language course. Students should be prepared to complete one hour of reading per evening and work independently to improve their vocabulary. This literature course prepares students to: Understand a lecture in the world language and participate in discussion on a literary topic. Read literary works in all genres of the language. Critically analyze outstanding literary works.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),AP,,
FSN11QP,SPANISH FOR PROFESSIONS,"This course is designed for motivated students of Spanish who have completed a Regents sequence. Students will study Spanish for practical, professional use in four general fields: business, finance, - 44 - medicine and social services. This course will focus on all four skills of Spanish study – listening, reading, speaking and writing. Students should expect a rigorous course load as this course can prepare students for Advanced Placement Spanish Language.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FSN11QN,SPANISH NARRATIVE & FILM,This course is designed for motivated students of Spanish who have completed a Regents sequence. The main purpose of the course is to enhance oral and written skills in Spanish while increasing familiarity with Hispanic cultures through their manifestation in cinema based on literature. Activities and essay writing related to the content of the literature and films will be combined with oral discussion. This course can prepare students for Advanced Placement Spanish Language and/or Literature. The course load involves rigorous projects and presentations.,World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FFN11QC,ADVANCED FOURTH-YEAR FRENCH CONVERSATION,"These courses are designed to help students maintain and improve their conversational reading and writing skills developed in the first three years. Emphasis is placed on the active use of the spoken language. Extensive use of a variety of texts, music, films, newspaper articles, and web-based materials will provide the basis for lively class discussions, dramatizations, and original presentations.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FJN11QC,ADVANCED FOURTH-YEAR JAPANESE CONVERSATION,"These courses are designed to help students maintain and improve their conversational reading and writing skills developed in the first three years. Emphasis is placed on the active use of the spoken language. Extensive use of a variety of texts, music, films, newspaper articles, and web-based materials will provide the basis for lively class discussions, dramatizations, and original presentations.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FMN11QC,ADVANCED FOURTH-YEAR CHINESE CONVERSATION,"These courses are designed to help students maintain and improve their conversational reading and writing skills developed in the first three years. Emphasis is placed on the active use of the spoken language. Extensive use of a variety of texts, music, films, newspaper articles, and web-based materials will provide the basis for lively class discussions, dramatizations, and original presentations.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FTN11QC,ADVANCED FOURTH-YEAR ITALIAN CONVERSATION,"These courses are designed to help students maintain and improve their conversational reading and writing skills developed in the first three years. Emphasis is placed on the active use of the spoken language. Extensive use of a variety of texts, music, films, newspaper articles, and web-based materials will provide the basis for lively class discussions, dramatizations, and original presentations.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FSN11QC,ADVANCED FOURTH-YEAR SPANISH CONVERSATION,"These courses are designed to help students maintain and improve their conversational reading and writing skills developed in the first three years. Emphasis is placed on the active use of the spoken language. Extensive use of a variety of texts, music, films, newspaper articles, and web-based materials will provide the basis for lively class discussions, dramatizations, and original presentations.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
FLN11Q7,ADVANCED FOURTH YEAR LATIN SELECTED READINGS,"This course is designed for the student who wants to continue his studies of Latin beyond the Regents level but not take Advanced Placement. Less commonly taught authors like Martial, Juvenal and Catullus will be covered.",World Languages,(5 single periods per week for one year – May be taken as a 5th major or additional class in addition to the required language–Qualified Entry required),,,
CJN11,DRAMA – IMPROVISATION AND PERFORMANCE,"This course is an introduction to acting techniques, staging, and performance. The course begins with theater games and exercises, followed by work on improvisation, which will include evolving studentgenerated ideas. Students will be encouraged to develop their acting skills through techniques stressing relaxation, focus, sensory recall, mime, and improvisation. Scene study from professional plays will be included, as well as elements of Readers’ Theatre. The basics of stage makeup will be demonstrated.",drama,"(5 periods per week for 1 year - Open Enrollment course – additional class only, satisfies the arts requirement)",,,
ANN11,STUDIO IN ART,"Students develop an appreciation of visual art through experimentation with a variety of media, in both two-and three-dimensional forms. They are exposed to the rewards of seeing the elements and principles of Art evolve into an attractive and creative finished product.",fine arts,"(5 periods per week for 1 year - May be a 5th or additional class, Open enrollment class, satisfies the arts requirement)",,,
ACN11,PHOTOGRAPHY,"The emphasis of this class is on digital image capture, editing and manipulation. Students are given creative assignments inspired by the work of well-known photographers. They use professional software to improve, modify or combine the work with other pieces. The elements and principles of art are explored through the preparation of “electronic” images. Completed projects may become part of Gallery exhibits or other public displays. Access to a personal digital camera is recommended.",fine arts,"(5 periods per week for 1 year - May be a 5th or additional class, Open enrollment class, satisfies the arts requirement)",,,test|test1|test2
AGN11,COMPUTER GRAPHICS,"Computer-generated graphics and imagery is among the most creative areas of computer science. Fine arts, publishing, business, advertising, television and film production are areas increasingly in need of people with a scientific background coupled with graphics expertise. Students will have handson experience in our modern graphics lab in creating, capturing, modifying, and then printing original work. Outstanding work will be displayed in exhibits and shows, or on the “web”.",fine arts,"(5 periods per week for 1 year - May be a 5th or additional class, Open enrollment class, satisfies the arts requirement)",,,
AHS22,VISUAL ART,"AP Art History is a college level survey course that places art in an historical context. It covers art, sculpture, architecture and other visual forms from the Age of the Pyramids to Banksy and Ai Weiwei. It is global in perspective and is an excellent supplement to Social Studies, History, English, Math, Technology and Engineering programs. It is the course that ties these disciplines together and solves the DaVinci Code and the riddle of the “girl with the pearl earring”. While challenging, it is student friendly. No prerequisite study of art is required.",fine arts,"(5 periods per week for 1 year – Qualified Entry Required May be a 5th or additional class, Satisfies the arts requirement))",,,
AHN11X,ADVANCED PLACEMENT ART HISTORY,"AP Art History is a college level survey course that places art in an historical context. It covers art, sculpture, architecture and other visual forms from the Age of the Pyramids to Banksy and Ai Weiwei. It is global in perspective and is an excellent supplement to Social Studies, History, English, Math, Technology and Engineering programs. It is the course that ties these disciplines together and solves the DaVinci Code and the riddle of the “girl with the pearl earring”. While challenging, it is student friendly. No prerequisite study of art is required.",,,AP,,
ULN11,DIGITAL MUSIC LAB,"Learn the techniques that top producers use to create hit songs: Create electronic music by making your own beats, basslines, chords, and melodies, in styles such as Hip-Hop, EDM, Rock, Pop, Chiptunes, and more. Additional topics include basic acoustics, synthesis/sound design, loop-based recording, sampling, remixing, mashups, film scoring, and music for video games. Applications covered: GarageBand, Logic Pro, Ableton Live, and Reason. All work is done in class and no homework is assigned. No prerequisite skills required. Students do not need to read music.",music,"(5 periods per week for one year – May be a 5th or additional class, Open enrollment class, satisfies the arts requirement))",,,
UUN11X,AP MUSIC THEORY,"Advanced Placement Music Theory is intended for highly motivated students who are interested in the intense study of music, and possibly the pursuit of Music Education beyond high school. The curriculum includes, but is not limited to, four-part harmonic writing, Roman numeral analysis, figured bass, dictation, and sight singing. Students must pass a placement exam (typically offered in February) to qualify for this course.",music,"(5 periods per week for 1 year. Qualified Entry required – May be a 5th or additional class, satisfies the arts requirement))",AP,,
UDN11Q1,BEGINNER BAND,"This course is designed for beginners and students with no previous instrumental experience. Students will learn the mechanics of various instruments (brass, woodwinds and percussion), how to read music, and how to perform music of various styles. Instruments will be provided by the school, but students are required to bring their own mouthpieces.",music,"(5 periods per week for 1 year. Audition required. Additional class only, satisfies the arts requirement))",performance,,
UDN11Q2,INTERMEDIATE BAND,Musicians in this course will work on pieces that will help them increase their proficiency level in their particular instrument. Selections are chosen based upon the individualized assessment of the group’s performers. Students in Intermediate Band often go on to join either Jazz or Concert Band.,music,"(5 periods per week for 1 year. Audition required. Additional class only, satisfies the arts requirement))",performance,,
UDN11,CONCERT BAND,"This group, a major showcase group, consists of full band instrumentation and has a large repertoire. - 48 - The Concert Band has a full sound that must be heard to be believed. Their repertoire may include classical, popular, rock, movie, TV, holiday marches, and show tunes. Audition and performance commitments are required.",music,"(5 periods per week for 1 year. Audition required. Additional class only, satisfies the arts requirement))",performance,,
UJN11,JAZZ BAND,"Jazz, the distinctly American musical idiom, in its many forms and varieties, is the essential element in Stage Band performance. This band plays selections from the 30s, 40s and 50s ""Big Band"" era right through the present time. Audition and performance commitments are required.",music,"(5 periods per week for 1 year. Audition required. Additional class only, satisfies the arts requirement))",performance,,
UYN11,ORCHESTRA,"This instrumental ensemble is designed for students who desire the experience of learning and performing symphonic music. It is open to all students by audition. An emphasis is placed on Classical music, film music, and, on occasion jazz and popular music. Orchestra members include many of the most talented string, wind, brass, and percussion players at Bronx Science.",music,"(5 periods per week for 1 year. Audition required. Additional class only, satisfies the arts requirement))",performance,,
UVN11,CHORUS,"Chorus is intended for students who have an interest in and ability to sing. Students will study and perform music from a variety of different genres, including Classical, Jazz, Broadway, and Pop. Performance commitments, audition, and approval of choral director are required",music,"(5 periods per week for 1 year. Audition required. Additional class only, satisfies the arts requirement))",performance,,
SQS11QJ,9th GRADE RESEARCH,"Students will learn the basic skills of scientific investigation and scientific writing by doing a research project. Students research a topic; formulate hypotheses; design and carry out their own experiments; organize, analyze and apply statistics to their data; draw valid conclusions; and communicate their results orally and in writing. The course culminates in writing a term paper in the form of a scientific article.",foundational,(5 periods per week for 1 semester. Offered jointly with the Physical Science and Engineering Department.),foundational,,
SKS11,ELEMENTS OF ENGINEERING DESIGN,"This academically challenging course provides an introduction to the fundamental approaches within engineering. Topics include environmental, electrical and mechanical engineering, emphasizing principles of and applications in circuitry, pneumatics, and kinematics. Using Computer Aided Design, students translate their ideas into physical models. A collection of practical build projects focuses students on a variety of engineering and scientific concepts, drawing from prior scientific knowledge and extending that knowledge. Hands-on problem solving and practicing a variety of communication techniques form the core of this course.",foundational,(5 periods per week for 1 semester),foundational,,
EWS11,RHETORIC AND COMPOSITION,"Sophomore Composition is a required one-term course taken in addition to 10th Grade English or Forensics, with the purpose of developing the practical writing and research skills required of challenging colleges and careers. Guided by rubrics and templates, students write argument, informational and narrative essays, and a research paper using MLA style. They identify and internalize rhetorical strategies and logical fallacies, learn to identify and synthesize diverse source material, and gain confidence in using the writing process, visible in their portfolios, to participate in academic discourse.",foundational,(5 periods per week for 1 term – Open Enrollment course),foundational,,
MKS11,CODING FOR ALL,"This is a project-based course that is designed to introduce students to the study of computer science. Students will learn a high level programming language through a variety of computer science applications such as animation, music, media, games, encryptions, polls, and text analysis. Students will utilize Alice, an interactive programming environment, in which they will learn the basics of object-oriented and procedural programming by creating animations. Students will learn modular design in PYTHON and apply various programming techniques to top-down and bottom-up project design. Students will be eligible to apply for Computer Science Research and/or AP Computer Science (MKN11X) for their junior year. Students who wish to take a three-year sequence of research courses will take one of the sophomore courses below. Students who take one of these courses will not take Rhetoric and Composition/Coding for All. All sophomore research classes incorporate extensive writing.",foundational,(5 periods per week for 1 term – Open Enrollment course),foundational,,
MQN11QJ,SOPHOMORE MATHEMATICS/COMPUTER SCIENCE RESEARCH,,research,(5 periods per week for 1 year – Qualified Entry required),foundational,,
SBN11QJ,SOPHOMORE BIOLOGY RESEARCH,"Students will develop an individual independent research project and write a formal research proposal, which they will present and defend during the spring semester. Students will also study foundations of applied mathematics and pure mathematics and computer science, programming (in Python, Matlab, Mathematica, Excel and other languages). In addition, students will participate in a variety of individual and team projects and contests that will hone their problem-solving and research skills. Students will find mentors at local universities working in areas of interest to them. They will receive individual guidance at every stage of the process: narrowing down the areas of research that interest them, selecting, contacting, and interviewing with potential mentors, discipline-specific training in their area of research, including laboratory skills, writing a research proposal (during sophomore year), completing their research (during Junior year), and entering research competitions (during Senior year). Students are generally expected to devote part of the summer between their sophomore and junior year to working on their research project. It is expected that students who enroll in the research program will complete the three-year sequence.",research,(5 periods per week for 1 year – Qualified Entry required),foundational,,
SPN11QJ,SOPHOMORE PHYSICAL SCIENCE/ENGINEERING RESEARCH,"Students will develop an individual independent research project and write a formal research proposal, which they will present and defend during the spring semester. In addition, students will participate in a variety of individual and team projects and contests that will hone their problem-solving and research skills. Students will find mentors at local universities working in areas of interest. They will receive individual guidance at every stage of the process: narrowing down the areas of research that interest them, selecting, contacting, and interviewing with potential mentors, discipline-specific training in their area of research, including laboratory skills, writing a research proposal (during sophomore year), completing their research (during Junior year), and entering research competitions (during Senior year). Students are generally expected to devote part of the summer between their sophomore and junior year to working on their research project. It is expected that students who enroll in the sophomore research class will complete the threeyear research sequence.",research,(5 periods per week for 1 year – Qualified Entry required.),foundational,,
